PG,SG,SF,PF,C,G,F,UTIL,Proj Score,25th,50th,75th,85th,95th,99th,Ownership,Geomean Ownership,Simulated ROI
36883515,36883341,36883520,36883368,36883389,36883549,36883398,36883357,254.19,235.6312,254.8812,274.8812,284.6312,303.1562,321.1312,273.48,30.67142463,0.267292401
36883520,36883363,36883506,36883398,36883389,36883378,36883418,36883376,258.68,240.9132,260.4132,278.1632,288.9132,306.1757,326.1657,308.57,36.61957814,0.309314247
36883520,36883402,36883381,36883368,36883376,36883515,36883412,36883418,254.61,236.1372,255.1997,275.0122,285.1997,303.6997,322.7172,274.06,30.84412029,0.270565114
36883515,36883549,36883483,36883537,36883376,36883520,36883412,36883418,251.56,233.0559,252.8059,273.3059,285.0559,304.3059,321.8134,268.53,30.80878718,0.228921541
36883378,36883510,36883506,36883537,36883357,36883515,36883412,36883361,248.57,231.3425,250.0925,268.5925,279.38,297.8425,317.5925,241.55,29.32200175,0.213603491
36883402,36883549,36883363,36883389,36883359,36883378,36883368,36883357,252.08,234.776,253.526,271.526,281.276,297.776,318.7785,263.19,32.23994521,0.247062575
36883335,36883363,36883483,36883368,36883389,36883520,36883412,36883376,248.84,231.2664,250.2664,268.5164,278.7664,295.2664,314.2689,245.02,27.89068985,0.20910101
36883520,36883549,36883543,36883349,36883361,36883341,36883483,36883359,249.32,230.2759,250.2759,269.5259,280.2759,298.5259,319.7809,239.28,26.50775686,0.215960035
36883378,36883549,36883363,36883537,36883376,36883515,36883483,36883359,246.82,228.37,246.87,267.87,278.6575,297.37,319.87,234.6,28.4602767,0.196482361
36883520,36883549,36883543,36883368,36883357,36883335,36883363,36883359,252.85,235.2462,253.6212,272.4962,282.7462,300.4962,321.2462,269.78,31.34967322,0.254975037
36883520,36883363,36883418,36883349,36883376,36883429,36883368,36883412,254.7,237.3637,255.2387,274.8637,285.6512,301.8762,321.3762,262.53,28.39256724,0.279263261
36883422,36883429,36883483,36883412,36883376,36883515,36883520,36883537,247.19,229.8269,248.5769,267.5769,278.0769,296.5769,317.0769,224.32,24.63455885,0.193248201
36883378,36883429,36883506,36883537,36883357,36883335,36883368,36883515,242.1,225.5787,243.8287,262.5787,272.1162,291.5787,314.0787,227.65,25.63791069,0.153456182
36883402,36883510,36883520,36883389,36883357,36883363,36883368,36883549,253.58,235.8149,254.0649,272.8149,282.6024,301.8149,322.5674,281.9,33.61297227,0.258686812
36883520,36883341,36883363,36883398,36883361,36883422,36883412,36883359,252.29,233.0976,252.3476,272.0976,282.8851,300.0976,319.3476,245,27.18339884,0.255614786
36883378,36883429,36883381,36883368,36883389,36883422,36883412,36883359,246.98,231.4381,249.0631,267.9381,276.7256,292.6881,311.1906,218.23,24.36373324,0.199658751
36883335,36883549,36883425,36883368,36883357,36883520,36883398,36883376,252.31,234.5508,252.8008,271.0508,282.0883,301.0508,320.0583,261.83,28.84918566,0.251534033
36883515,36883429,36883510,36883412,36883376,36883378,36883363,36883357,244.43,227.117,245.367,264.117,274.367,290.617,312.8695,220.74,25.45112299,0.175118972
36883422,36883549,36883506,36883389,36883357,36883520,36883418,36883402,256.1,239.0444,258.5444,277.0444,287.0444,305.0444,330.0494,297.21,35.44411022,0.291459555
36883378,36883402,36883506,36883412,36883361,36883520,36883389,36883483,253.73,237.1261,255.3761,274.8761,284.6261,302.9011,321.6261,269.5,31.28884476,0.266735288
36883335,36883510,36883520,36883389,36883398,36883515,36883418,36883376,254.05,235.5986,254.3486,273.3486,284.5986,303.0986,323.8536,280.53,32.46785918,0.260458869
36883520,36883460,36883537,36883483,36883359,36883549,36883389,36883378,250.96,233.9021,253.6521,273.1521,283.9021,301.9021,323.4096,254.12,27.56369841,0.219523993
36883335,36883341,36883483,36883412,36883389,36883520,36883349,36883418,248.94,232.4032,250.4032,269.6532,279.9032,298.9032,319.4082,233.49,24.74337059,0.216132719
36883515,36883341,36883520,36883398,36883361,36883549,36883389,36883357,251.41,233.201,252.201,271.701,282.201,298.201,318.701,263.38,29.60222164,0.23582716
36883515,36883341,36883483,36883389,36883376,36883378,36883520,36883402,254.15,236.9735,255.5985,275.036,284.7235,304.4735,325.976,253.95,27.91257885,0.269763859
36883515,36883549,36883418,36883506,36883359,36883402,36883368,36883483,249.92,232.0449,250.5449,269.7949,280.0449,297.0449,319.5499,262.04,31.75789008,0.22513768
36883378,36883549,36883506,36883483,36883361,36883520,36883389,36883341,254.91,237.3596,256.9221,277.6721,287.1721,304.6721,324.6771,265.79,29.32745782,0.279696794
36883378,36883549,36883349,36883398,36883359,36883515,36883389,36883368,253.16,235.1936,253.4436,272.4436,282.9436,300.6936,320.6936,265.47,32.49731176,0.259611648
36883378,36883533,36883537,36883368,36883357,36883549,36883520,36883506,254.81,238.7037,257.4537,277.2037,287.7037,305.2037,326.9637,274.88,27.00847041,0.273376919
36883378,36883429,36883537,36883389,36883376,36883510,36883520,36883418,256.16,239.4145,258.6645,278.6645,289.4145,308.927,330.9195,277.95,30.28090062,0.288667595
36883335,36883549,36883418,36883381,36883361,36883515,36883368,36883398,250,231.0144,249.2644,269.2644,279.7644,298.0144,318.7644,248.68,28.83701763,0.230545779
36883378,36883429,36883483,36883412,36883357,36883335,36883506,36883389,235.22,218.4497,237.5122,255.0122,265.7622,283.5247,309.7647,205.27,23.27982655,0.120595902
36883335,36883510,36883537,36883418,36883361,36883515,36883506,36883378,250.04,232.7741,251.3366,270.5866,281.0866,299.5866,321.3441,254.63,30.07979542,0.221032062
36883520,36883510,36883349,36883398,36883376,36883549,36883537,36883357,251.77,233.6238,252.6238,271.8738,281.8738,300.6238,322.3763,268.85,31.78524384,0.240283047
36883402,36883510,36883520,36883483,36883361,36883335,36883389,36883376,251.31,232.4961,252.2461,270.4961,280.5336,298.9961,318.0011,245.67,28.42064399,0.236809766
36883378,36883429,36883520,36883389,36883376,36883402,36883368,36883359,255.06,237.6192,256.8692,276.6192,287.3692,303.3817,323.8692,274.57,30.39529786,0.279443985
36883520,36883341,36883418,36883412,36883357,36883402,36883389,36883368,254.83,238.0152,256.2652,275.7652,285.5527,304.2652,322.7677,273.07,29.82207039,0.272175664
36883515,36883549,36883537,36883398,36883357,36883520,36883510,36883376,251.43,232.522,251.772,272.272,282.772,300.7845,320.022,274.38,32.63541577,0.237996706
36883515,36883549,36883363,36883537,36883389,36883520,36883368,36883357,253.89,235.3832,255.6332,273.9457,284.1707,304.1457,328.1357,276.25,32.65145163,0.26874521
36883378,36883460,36883520,36883389,36883359,36883549,36883368,36883376,254.39,236.3241,256.1366,276.1366,286.3866,303.1366,325.1466,280.91,31.02703511,0.267762604
36883520,36883429,36883543,36883506,36883389,36883378,36883418,36883483,255.31,239.3827,258.6327,277.3827,287.3827,303.8952,325.1402,276.81,30.06841757,0.270677517
36883520,36883549,36883483,36883389,36883361,36883515,36883381,36883506,250.1,231.9509,250.7009,270.7009,280.9509,299.2009,316.4534,252.93,29.00879525,0.221102265
36883515,36883510,36883543,36883368,36883398,36883549,36883520,36883361,252.83,233.9667,253.7167,272.4667,282.7167,300.4667,319.9742,289.31,34.69452651,0.245943328
36883335,36883549,36883520,36883368,36883389,36883363,36883398,36883357,253.63,235.469,254.469,272.219,282.719,301.219,322.4715,276.43,32.22503312,0.264288695
36883378,36883549,36883520,36883389,36883359,36883341,36883368,36883376,255.91,237.88,258.38,277.88,287.88,305.88,326.38,281.68,31.35478911,0.286735915
36883520,36883363,36883418,36883412,36883357,36883515,36883389,36883402,254.19,236.8659,254.9909,274.3659,284.1159,301.3659,322.6209,276.91,32.26277078,0.263797392
36883378,36883341,36883537,36883418,36883376,36883422,36883543,36883520,255,237.9654,257.2154,278.2154,289.4654,308.4779,328.9654,276.21,30.07486734,0.278998019
36883335,36883549,36883506,36883483,36883359,36883515,36883368,36883361,248.87,230.1195,249.3695,267.3695,278.1195,295.882,318.3695,232.76,28.13349648,0.226143897
36883520,36883402,36883506,36883398,36883357,36883515,36883425,36883422,251.33,233.5124,251.5124,270.5124,281.2624,300.0249,322.5124,259.63,29.32943049,0.233197333
36883378,36883402,36883349,36883389,36883376,36883422,36883425,36883520,253.06,236.4957,253.8707,272.7457,282.9957,301.7582,320.9982,258.02,28.6788936,0.252412276
36883378,36883402,36883520,36883389,36883376,36883460,36883368,36883361,255.44,238.0076,257.0076,275.7576,285.7576,304.0201,322.5101,274.9,30.25828432,0.286623512
36883520,36883429,36883506,36883349,36883357,36883510,36883398,36883376,250.31,233.0719,250.0719,268.0719,277.5719,295.3219,315.8319,254.6,28.42532108,0.219881792
36883422,36883549,36883543,36883349,36883361,36883515,36883368,36883359,249.26,231.0256,249.4006,268.5256,278.2756,295.8006,315.7806,243.19,30.02822324,0.220187979
36883378,36883429,36883510,36883398,36883376,36883422,36883418,36883506,251.75,234.5018,252.7518,271.0018,282.2518,300.5143,318.5018,258.75,29.53820809,0.241333346
36883378,36883363,36883506,36883349,36883398,36883549,36883483,36883359,248.51,229.7832,249.2832,268.5332,279.2832,297.5457,318.5332,245.13,29.79028668,0.224225905
36883335,36883460,36883418,36883537,36883357,36883378,36883412,36883361,248.37,233.1633,250.9133,268.6633,278.9133,294.6633,312.9183,226.41,24.83415001,0.208976174
36883378,36883549,36883483,36883398,36883359,36883402,36883418,36883412,251.57,233.7706,253.0206,271.7706,282.7706,300.5206,324.0281,261.57,31.17285131,0.246288068
36883520,36883402,36883537,36883483,36883389,36883422,36883368,36883549,252.28,234.6611,253.6611,272.6611,284.1611,303.4236,325.6636,266.46,31.16484868,0.244306658
36883402,36883341,36883418,36883389,36883359,36883515,36883368,36883378,252.79,235.1057,254.1057,273.6682,284.6057,301.1057,323.6057,259.93,29.54061372,0.251404804
36883520,36883549,36883483,36883506,36883389,36883515,36883349,36883359,251.5,232.9904,252.4904,271.9904,282.4904,299.4904,318.5004,261.56,30.84631584,0.239231493
36883378,36883402,36883418,36883537,36883357,36883422,36883543,36883376,250.81,233.8485,253.0985,272.0985,283.136,299.5985,319.3535,260.77,31.3685212,0.237014727
36883515,36883402,36883520,36883418,36883389,36883510,36883368,36883341,254.29,236.6446,255.1446,275.1446,286.3946,303.4071,325.3996,278.64,30.7986823,0.25502967
36883335,36883510,36883363,36883368,36883359,36883549,36883398,36883520,253.4,234.7853,253.4103,272.2853,282.0728,300.0353,319.7953,275.06,32.06734684,0.260839651
36883402,36883510,36883520,36883368,36883361,36883549,36883543,36883422,251.41,233.7397,252.4897,271.9897,282.2397,299.7397,322.4897,282.29,33.70860854,0.234955702
36883335,36883460,36883520,36883398,36883357,36883515,36883368,36883506,252.25,234.1466,252.6466,271.3966,281.1841,299.6466,319.3991,258.95,28.14774573,0.253178743
36883515,36883402,36883425,36883368,36883357,36883520,36883389,36883376,253.19,234.708,254.083,272.458,283.208,301.458,322.2105,261.16,29.34555204,0.253634631
36883402,36883363,36883520,36883418,36883357,36883335,36883412,36883398,251.46,234.2926,252.4176,271.2926,280.5426,299.0551,319.2976,270.63,30.81148849,0.240548917
36883422,36883363,36883510,36883506,36883398,36883549,36883368,36883520,254.52,235.8301,255.0801,274.0801,284.8301,303.3301,324.3326,290.06,34.78648391,0.269454535
36883515,36883549,36883483,36883389,36883398,36883341,36883418,36883378,251.12,233.8031,252.8031,272.0531,283.3031,302.3156,321.8031,251.41,28.45702438,0.241885557
36883422,36883363,36883418,36883506,36883376,36883378,36883537,36883359,253.01,235.4233,253.9233,273.9233,284.4608,303.1733,324.4233,261.99,31.55273616,0.254547662
36883378,36883549,36883537,36883349,36883357,36883510,36883506,36883361,250.23,232.7709,251.5209,270.2709,282.2709,298.7709,320.7934,249.41,30.43172939,0.227764997
36883520,36883341,36883506,36883389,36883357,36883422,36883412,36883361,249.22,231.6673,250.6673,269.1673,279.1673,298.4298,318.9298,247.75,27.55265423,0.213753819
36883378,36883402,36883537,36883418,36883389,36883341,36883368,36883483,249.61,233.5383,251.5383,271.6008,281.2883,299.2883,320.7908,243.39,27.20281837,0.211373664
36883422,36883549,36883520,36883537,36883376,36883378,36883543,36883368,254.35,237.0099,256.8224,276.5724,288.8224,306.5724,327.8274,291.39,34.34259163,0.272094284
36883335,36883429,36883510,36883483,36883389,36883378,36883349,36883376,242.28,225.2849,243.5349,262.0349,272.2849,288.7849,309.5399,202.14,23.10675475,0.16110403
36883335,36883549,36883506,36883483,36883357,36883520,36883389,36883398,249.37,232.4611,249.9611,269.2111,279.2111,296.9611,317.7111,262.65,30.45646824,0.217024022
36883378,36883402,36883418,36883368,36883389,36883363,36883349,36883376,252.74,235.7253,253.2253,272.7253,282.7253,298.9878,318.4778,268.49,32.26390711,0.249313501
36883520,36883429,36883506,36883389,36883359,36883378,36883368,36883376,255.61,237.6391,257.6391,276.9516,286.4266,302.6391,326.1391,279.35,31.02860849,0.281009197
36883515,36883510,36883537,36883398,36883361,36883335,36883349,36883418,245.23,226.3507,245.4132,264.1632,274.4132,292.1757,310.6707,234.77,27.94690972,0.174498441
36883335,36883510,36883506,36883418,36883376,36883422,36883389,36883520,253.18,235.6415,253.8915,273.204,283.6415,301.6665,323.4015,278.29,32.20248676,0.249679341
36883422,36883549,36883506,36883418,36883398,36883402,36883520,36883368,257.23,238.6376,258.3876,277.8876,288.1751,306.9001,328.3926,311.72,37.3895087,0.303927875
36883335,36883363,36883520,36883418,36883389,36883549,36883510,36883361,252.8,234.9058,253.2183,272.9683,284.4683,301.9933,324.7208,278.44,32.14860813,0.252456359
36883378,36883402,36883483,36883412,36883361,36883520,36883389,36883341,253.04,236.0756,254.7006,274.3256,284.5756,302.5756,320.5806,247.62,26.96012505,0.255658241
36883335,36883341,36883418,36883412,36883389,36883520,36883483,36883359,251.87,234.5883,254.2133,272.8383,283.3383,301.0883,321.3433,239.8,25.48947273,0.247704206
36883378,36883402,36883543,36883418,36883376,36883422,36883389,36883483,251.63,235.2035,253.5785,272.2035,281.9535,299.9535,318.4585,255.31,30.63702111,0.244945779
36883378,36883429,36883349,36883506,36883357,36883335,36883368,36883412,241.95,225.7396,243.4896,261.7396,271.4896,290.2396,308.7421,220.86,24.78196912,0.153903402
36883422,36883402,36883520,36883349,36883361,36883515,36883537,36883376,253.24,234.0369,253.5994,272.5994,283.5994,302.8494,324.0994,254.79,30.02501607,0.25944022
36883520,36883341,36883418,36883349,36883412,36883549,36883398,36883357,254.21,236.9727,255.7227,275.2227,284.7227,302.2227,325.7252,269.1,29.40152868,0.271160153
36883378,36883341,36883543,36883418,36883376,36883515,36883368,36883359,252.94,234.6791,254.9291,273.6791,283.9291,301.1916,321.6791,259.42,29.46581891,0.255086812
36883402,36883341,36883363,36883418,36883389,36883515,36883520,36883357,253.52,236.7458,254.7458,273.4958,283.4958,301.2458,318.7458,266.25,29.37692232,0.244568762
36883422,36883429,36883363,36883398,36883357,36883549,36883520,36883537,246.91,229.4922,247.9922,266.4922,277.2422,295.7547,314.9947,251.89,27.96290223,0.180924561
36883422,36883549,36883506,36883483,36883412,36883335,36883520,36883361,250.44,232.7149,251.9649,270.2149,280.4649,299.7274,320.7174,248.29,28.49874261,0.228864399
36883515,36883402,36883483,36883398,36883359,36883510,36883349,36883376,245.47,226.5194,245.2694,263.7694,273.7694,290.7819,308.5219,222.06,27.47734423,0.190468673
36883422,36883429,36883506,36883412,36883376,36883378,36883510,36883357,245.02,228.2189,246.7189,265.2189,274.9689,290.7314,311.4789,227.65,26.23933021,0.186078596
36883520,36883363,36883381,36883389,36883376,36883429,36883368,36883418,253.36,236.3871,254.1371,272.6371,283.1371,301.8871,320.1421,260.68,27.69554093,0.253668164
36883515,36883429,36883483,36883389,36883398,36883378,36883510,36883376,247.2,229.9094,247.4719,267.2219,277.2219,293.7219,314.2219,225.69,26.03470704,0.200128326
36883402,36883549,36883520,36883398,36883361,36883378,36883510,36883335,253.41,234.8825,254.1325,273.8825,284.6325,301.8825,320.8875,282.88,32.92657995,0.249885557
36883520,36883402,36883506,36883483,36883359,36883515,36883412,36883361,252.52,233.6965,252.9465,272.6965,282.9465,300.959,319.699,254.14,29.76091214,0.25511105
36883402,36883363,36883506,36883412,36883361,36883378,36883520,36883422,254.31,236.8665,255.1165,274.8665,285.1165,303.3665,322.889,275.65,32.28899901,0.263772527
36883429,36883363,36883418,36883398,36883376,36883378,36883520,36883506,256.05,238.8484,257.0984,275.8484,286.0984,304.8484,323.8509,290.03,31.95491517,0.269122855
36883402,36883510,36883418,36883412,36883376,36883422,36883398,36883520,254.93,236.8104,255.9354,274.3104,285.5979,303.3104,325.3104,283.81,33.24455886,0.277832807
36883378,36883402,36883349,36883368,36883376,36883363,36883398,36883359,250.56,231.8621,250.6121,268.8621,278.8621,296.1121,316.8621,255.01,31.06048052,0.231218433
36883402,36883460,36883349,36883506,36883359,36883422,36883418,36883520,251.99,233.7478,252.8103,272.3103,283.0603,300.8103,322.0703,265.02,28.98833427,0.242328385
36883429,36883402,36883418,36883368,36883376,36883510,36883398,36883520,256,237.6935,256.6935,274.9435,285.9435,303.9685,324.446,284.12,31.43156052,0.286015413
